"purchase_date","product_category_name_english","revenue"
"2016-10-04","auto","10"
"2016-10-05","auto","635"
"2016-10-06","auto","500"
"2016-10-07","auto","101"
"2016-10-08","auto","35"
"2016-10-09","auto","390"
"2016-10-10","auto","162"
"2017-01-05","auto","22"
"2017-01-16","auto","970"
"2017-01-17","auto","109"
"2017-01-18","auto","117"
"2017-01-19","auto","152"
"2017-01-20","auto","460"
"2017-01-21","auto","19"
"2017-01-23","auto","770"
"2017-01-24","auto","879"
"2017-01-25","auto","458"
"2017-01-26","auto","218"
"2017-01-28","auto","347"
"2017-01-30","auto","596"
"2017-01-31","auto","100"
"2017-02-01","auto","411"
"2017-02-02","auto","60"
"2017-02-03","auto","379"
"2017-02-04","auto","313"
"2017-02-05","auto","280"
"2017-02-06","auto","542"
"2017-02-07","auto","1011"
"2017-02-08","auto","1245"
"2017-02-09","auto","1501"
"2017-02-10","auto","970"
"2017-02-12","auto","10"
"2017-02-13","auto","962"
"2017-02-14","auto","418"
"2017-02-15","auto","435"
"2017-02-16","auto","60"
"2017-02-17","auto","449"
"2017-02-18","auto","395"
"2017-02-19","auto","465"
"2017-02-20","auto","250"
"2017-02-21","auto","416"
"2017-02-22","auto","565"
"2017-02-23","auto","357"
"2017-02-24","auto","161"
"2017-02-25","auto","169"
"2017-02-26","auto","1200"
"2017-02-28","auto","140"
"2017-03-01","auto","455"
"2017-03-02","auto","284"
"2017-03-03","auto","24"
"2017-03-04","auto","297"
"2017-03-05","auto","190"
"2017-03-06","auto","589"
"2017-03-07","auto","567"
"2017-03-08","auto","375"
"2017-03-09","auto","172"
"2017-03-10","auto","209"
"2017-03-11","auto","1437"
"2017-03-12","auto","355"
"2017-03-13","auto","40"
"2017-03-14","auto","573"
"2017-03-15","auto","289"
"2017-03-16","auto","1250"
"2017-03-18","auto","309"
"2017-03-19","auto","20"
"2017-03-21","auto","1540"
"2017-03-22","auto","584"
"2017-03-23","auto","526"
"2017-03-25","auto","536"
"2017-03-26","auto","290"
"2017-03-27","auto","655"
"2017-03-28","auto","1444"
"2017-03-29","auto","386"
"2017-03-30","auto","557"
"2017-03-31","auto","529"
"2017-04-01","auto","552"
"2017-04-02","auto","1596"
"2017-04-03","auto","197"
"2017-04-04","auto","563"
"2017-04-05","auto","1200"
"2017-04-06","auto","247"
"2017-04-07","auto","160"
"2017-04-08","auto","317"
"2017-04-09","auto","363"
"2017-04-10","auto","1049"
"2017-04-11","auto","397"
"2017-04-12","auto","589"
"2017-04-13","auto","458"
"2017-04-14","auto","275"
"2017-04-15","auto","819"
"2017-04-16","auto","289"
"2017-04-17","auto","313"
"2017-04-19","auto","998"
"2017-04-20","auto","192"
"2017-04-21","auto","160"
"2017-04-22","auto","419"
"2017-04-23","auto","118"
"2017-04-24","auto","372"
"2017-04-25","auto","1026"
"2017-04-26","auto","443"
"2017-04-27","auto","400"
"2017-04-28","auto","1198"
"2017-04-29","auto","589"
"2017-04-30","auto","250"
"2017-05-01","auto","120"
"2017-05-02","auto","282"
"2017-05-03","auto","418"
"2017-05-04","auto","159"
"2017-05-05","auto","400"
"2017-05-06","auto","483"
"2017-05-07","auto","765"
"2017-05-08","auto","374"
"2017-05-09","auto","1327"
"2017-05-10","auto","45"
"2017-05-12","auto","504"
"2017-05-13","auto","936"
"2017-05-14","auto","459"
"2017-05-15","auto","404"
"2017-05-16","auto","339"
"2017-05-17","auto","1585"
"2017-05-18","auto","476"
"2017-05-19","auto","562"
"2017-05-20","auto","94"
"2017-05-21","auto","1598"
"2017-05-22","auto","70"
"2017-05-23","auto","360"
"2017-05-24","auto","657"
"2017-05-25","auto","406"
"2017-05-26","auto","700"
"2017-05-27","auto","1250"
"2017-05-28","auto","533"
"2017-05-29","auto","2634"
"2017-05-30","auto","337"
"2017-05-31","auto","365"
"2017-06-01","auto","65"
"2017-06-03","auto","215"
"2017-06-04","auto","589"
"2017-06-05","auto","816"
"2017-06-06","auto","1401"
"2017-06-07","auto","713"
"2017-06-08","auto","818"
"2017-06-09","auto","341"
"2017-06-10","auto","477"
"2017-06-11","auto","195"
"2017-06-12","auto","294"
"2017-06-13","auto","75"
"2017-06-14","auto","4472"
"2017-06-15","auto","1408"
"2017-06-16","auto","2177"
"2017-06-17","auto","2413"
"2017-06-18","auto","6865"
"2017-06-19","auto","2316"
"2017-06-20","auto","496"
"2017-06-21","auto","2095"
"2017-06-22","auto","60"
"2017-06-23","auto","281"
"2017-06-24","auto","98"
"2017-06-25","auto","37"
"2017-06-26","auto","30"
"2017-06-27","auto","808"
"2017-06-28","auto","438"
"2017-06-29","auto","1066"
"2017-06-30","auto","315"
"2017-07-01","auto","985"
"2017-07-03","auto","270"
"2017-07-04","auto","511"
"2017-07-05","auto","276"
"2017-07-06","auto","433"
"2017-07-07","auto","111"
"2017-07-08","auto","117"
"2017-07-09","auto","286"
"2017-07-10","auto","870"
"2017-07-11","auto","378"
"2017-07-12","auto","195"
"2017-07-13","auto","249"
"2017-07-14","auto","30"
"2017-07-15","auto","590"
"2017-07-16","auto","385"
"2017-07-17","auto","758"
"2017-07-18","auto","4204"
"2017-07-19","auto","144"
"2017-07-20","auto","580"
"2017-07-21","auto","402"
"2017-07-23","auto","85"
"2017-07-24","auto","249"
"2017-07-25","auto","360"
"2017-07-26","auto","372"
"2017-07-27","auto","353"
"2017-07-28","auto","319"
"2017-07-29","auto","154"
"2017-07-30","auto","207"
"2017-07-31","auto","248"
"2017-08-01","auto","2321"
"2017-08-02","auto","260"
"2017-08-03","auto","1051"
"2017-08-04","auto","1030"
"2017-08-05","auto","659"
"2017-08-06","auto","371"
"2017-08-07","auto","145"
"2017-08-08","auto","292"
"2017-08-09","auto","2935"
"2017-08-10","auto","40"
"2017-08-11","auto","300"
"2017-08-12","auto","1414"
"2017-08-13","auto","144"
"2017-08-14","auto","253"
"2017-08-15","auto","288"
"2017-08-16","auto","1074"
"2017-08-17","auto","947"
"2017-08-18","auto","388"
"2017-08-19","auto","266"
"2017-08-20","auto","242"
"2017-08-21","auto","94"
"2017-08-22","auto","180"
"2017-08-23","auto","2231"
"2017-08-24","auto","459"
"2017-08-25","auto","646"
"2017-08-26","auto","508"
"2017-08-27","auto","22"
"2017-08-28","auto","328"
"2017-08-29","auto","692"
"2017-08-30","auto","498"
"2017-08-31","auto","344"
"2017-09-01","auto","190"
"2017-09-02","auto","240"
"2017-09-03","auto","44"
"2017-09-04","auto","160"
"2017-09-05","auto","360"
"2017-09-06","auto","1473"
"2017-09-08","auto","484"
"2017-09-09","auto","598"
"2017-09-10","auto","230"
"2017-09-11","auto","224"
"2017-09-12","auto","403"
"2017-09-13","auto","80"
"2017-09-14","auto","447"
"2017-09-15","auto","480"
"2017-09-16","auto","40"
"2017-09-17","auto","267"
"2017-09-18","auto","270"
"2017-09-19","auto","140"
"2017-09-20","auto","1024"
"2017-09-21","auto","310"
"2017-09-22","auto","322"
"2017-09-23","auto","491"
"2017-09-24","auto","208"
"2017-09-25","auto","335"
"2017-09-26","auto","292"
"2017-09-27","auto","1598"
"2017-09-28","auto","1720"
"2017-09-29","auto","1851"
"2017-09-30","auto","265"
"2017-10-01","auto","871"
"2017-10-02","auto","140"
"2017-10-03","auto","2278"
"2017-10-04","auto","391"
"2017-10-05","auto","408"
"2017-10-06","auto","372"
"2017-10-07","auto","769"
"2017-10-08","auto","1439"
"2017-10-09","auto","970"
"2017-10-10","auto","1176"
"2017-10-11","auto","644"
"2017-10-12","auto","762"
"2017-10-13","auto","669"
"2017-10-14","auto","528"
"2017-10-15","auto","663"
"2017-10-16","auto","1812"
"2017-10-17","auto","968"
"2017-10-18","auto","1637"
"2017-10-19","auto","526"
"2017-10-20","auto","697"
"2017-10-21","auto","139"
"2017-10-22","auto","221"
"2017-10-23","auto","529"
"2017-10-24","auto","216"
"2017-10-25","auto","304"
"2017-10-26","auto","524"
"2017-10-27","auto","609"
"2017-10-28","auto","359"
"2017-10-29","auto","361"
"2017-10-30","auto","120"
"2017-10-31","auto","403"
"2017-11-01","auto","154"
"2017-11-02","auto","213"
"2017-11-03","auto","578"
"2017-11-04","auto","2159"
"2017-11-05","auto","759"
"2017-11-06","auto","768"
"2017-11-07","auto","633"
"2017-11-08","auto","200"
"2017-11-09","auto","1754"
"2017-11-10","auto","273"
"2017-11-11","auto","555"
"2017-11-12","auto","312"
"2017-11-13","auto","883"
"2017-11-14","auto","336"
"2017-11-15","auto","1479"
"2017-11-16","auto","1329"
"2017-11-17","auto","455"
"2017-11-18","auto","151"
"2017-11-19","auto","293"
"2017-11-20","auto","1873"
"2017-11-21","auto","2406"
"2017-11-22","auto","1135"
"2017-11-23","auto","145"
"2017-11-24","auto","4794"
"2017-11-25","auto","1426"
"2017-11-26","auto","1778"
"2017-11-27","auto","2257"
"2017-11-28","auto","1980"
"2017-11-29","auto","1682"
"2017-11-30","auto","2197"
"2017-12-01","auto","1460"
"2017-12-02","auto","2117"
"2017-12-03","auto","563"
"2017-12-04","auto","2560"
"2017-12-05","auto","700"
"2017-12-06","auto","2667"
"2017-12-07","auto","1801"
"2017-12-08","auto","2058"
"2017-12-09","auto","2001"
"2017-12-10","auto","527"
"2017-12-11","auto","1657"
"2017-12-12","auto","2085"
"2017-12-13","auto","930"
"2017-12-14","auto","3305"
"2017-12-15","auto","1721"
"2017-12-16","auto","997"
"2017-12-17","auto","850"
"2017-12-18","auto","2963"
"2017-12-19","auto","2153"
"2017-12-20","auto","1393"
"2017-12-21","auto","709"
"2017-12-22","auto","451"
"2017-12-23","auto","679"
"2017-12-24","auto","425"
"2017-12-25","auto","110"
"2017-12-26","auto","801"
"2017-12-27","auto","741"
"2017-12-28","auto","774"
"2017-12-29","auto","90"
"2018-01-01","auto","246"
"2018-01-02","auto","956"
"2018-01-03","auto","1506"
"2018-01-04","auto","675"
"2018-01-05","auto","1738"
"2018-01-06","auto","1180"
"2018-01-07","auto","1187"
"2018-01-08","auto","788"
"2018-01-09","auto","964"
"2018-01-10","auto","1923"
"2018-01-11","auto","663"
"2018-01-12","auto","581"
"2018-01-13","auto","1307"
"2018-01-14","auto","1108"
"2018-01-15","auto","1080"
"2018-01-16","auto","1996"
"2018-01-17","auto","1343"
"2018-01-18","auto","1704"
"2018-01-19","auto","1381"
"2018-01-20","auto","854"
"2018-01-21","auto","2319"
"2018-01-22","auto","1057"
"2018-01-23","auto","485"
"2018-01-24","auto","602"
"2018-01-25","auto","1552"
"2018-01-26","auto","1145"
"2018-01-27","auto","638"
"2018-01-28","auto","833"
"2018-01-29","auto","1813"
"2018-01-30","auto","584"
"2018-01-31","auto","1787"
"2018-02-01","auto","1061"
"2018-02-02","auto","2499"
"2018-02-03","auto","966"
"2018-02-04","auto","892"
"2018-02-05","auto","1610"
"2018-02-06","auto","1657"
"2018-02-07","auto","1869"
"2018-02-08","auto","1582"
"2018-02-09","auto","2304"
"2018-02-10","auto","1199"
"2018-02-11","auto","216"
"2018-02-12","auto","807"
"2018-02-13","auto","925"
"2018-02-14","auto","2045"
"2018-02-15","auto","2391"
"2018-02-16","auto","1470"
"2018-02-17","auto","1051"
"2018-02-18","auto","1218"
"2018-02-19","auto","916"
"2018-02-20","auto","4396"
"2018-02-21","auto","1115"
"2018-02-22","auto","1248"
"2018-02-23","auto","1522"
"2018-02-24","auto","1229"
"2018-02-25","auto","1024"
"2018-02-26","auto","1850"
"2018-02-27","auto","1275"
"2018-02-28","auto","1369"
"2018-03-01","auto","1684"
"2018-03-02","auto","730"
"2018-03-03","auto","383"
"2018-03-04","auto","1364"
"2018-03-05","auto","1521"
"2018-03-06","auto","2110"
"2018-03-07","auto","1473"
"2018-03-08","auto","898"
"2018-03-09","auto","632"
"2018-03-10","auto","2553"
"2018-03-11","auto","274"
"2018-03-12","auto","2201"
"2018-03-13","auto","2090"
"2018-03-14","auto","510"
"2018-03-15","auto","2748"
"2018-03-16","auto","920"
"2018-03-17","auto","1637"
"2018-03-18","auto","2784"
"2018-03-19","auto","1469"
"2018-03-20","auto","1217"
"2018-03-21","auto","2144"
"2018-03-22","auto","1974"
"2018-03-23","auto","1900"
"2018-03-24","auto","909"
"2018-03-25","auto","523"
"2018-03-26","auto","2283"
"2018-03-27","auto","870"
"2018-03-28","auto","1207"
"2018-03-29","auto","1510"
"2018-03-30","auto","595"
"2018-03-31","auto","1638"
"2018-04-01","auto","2229"
"2018-04-02","auto","2621"
"2018-04-03","auto","1726"
"2018-04-04","auto","1479"
"2018-04-05","auto","2183"
"2018-04-06","auto","1540"
"2018-04-07","auto","2649"
"2018-04-08","auto","649"
"2018-04-09","auto","6134"
"2018-04-10","auto","590"
"2018-04-11","auto","1298"
"2018-04-12","auto","1576"
"2018-04-13","auto","1666"
"2018-04-14","auto","396"
"2018-04-15","auto","1233"
"2018-04-16","auto","3210"
"2018-04-17","auto","1590"
"2018-04-18","auto","1928"
"2018-04-19","auto","2152"
"2018-04-20","auto","428"
"2018-04-21","auto","867"
"2018-04-22","auto","893"
"2018-04-23","auto","1171"
"2018-04-24","auto","1420"
"2018-04-25","auto","2245"
"2018-04-26","auto","1908"
"2018-04-27","auto","1661"
"2018-04-28","auto","722"
"2018-04-29","auto","583"
"2018-04-30","auto","883"
"2018-05-01","auto","1452"
"2018-05-02","auto","1799"
"2018-05-03","auto","1429"
"2018-05-04","auto","2482"
"2018-05-05","auto","738"
"2018-05-06","auto","2017"
"2018-05-07","auto","1287"
"2018-05-08","auto","1139"
"2018-05-09","auto","2214"
"2018-05-10","auto","2165"
"2018-05-11","auto","1450"
"2018-05-12","auto","2764"
"2018-05-13","auto","790"
"2018-05-14","auto","3646"
"2018-05-15","auto","1227"
"2018-05-16","auto","1644"
"2018-05-17","auto","1496"
"2018-05-18","auto","2942"
"2018-05-19","auto","568"
"2018-05-20","auto","614"
"2018-05-21","auto","973"
"2018-05-22","auto","1512"
"2018-05-23","auto","640"
"2018-05-24","auto","584"
"2018-05-25","auto","261"
"2018-05-26","auto","82"
"2018-05-27","auto","206"
"2018-05-28","auto","1000"
"2018-05-29","auto","225"
"2018-05-30","auto","657"
"2018-05-31","auto","924"
"2018-06-01","auto","336"
"2018-06-02","auto","3401"
"2018-06-03","auto","2820"
"2018-06-04","auto","1561"
"2018-06-05","auto","902"
"2018-06-06","auto","1730"
"2018-06-07","auto","891"
"2018-06-08","auto","732"
"2018-06-09","auto","1758"
"2018-06-10","auto","1703"
"2018-06-11","auto","1455"
"2018-06-12","auto","2655"
"2018-06-13","auto","943"
"2018-06-14","auto","977"
"2018-06-15","auto","442"
"2018-06-16","auto","1521"
"2018-06-17","auto","208"
"2018-06-18","auto","4006"
"2018-06-19","auto","1460"
"2018-06-20","auto","497"
"2018-06-21","auto","2255"
"2018-06-22","auto","1342"
"2018-06-23","auto","801"
"2018-06-24","auto","565"
"2018-06-25","auto","4043"
"2018-06-26","auto","1443"
"2018-06-27","auto","887"
"2018-06-28","auto","2956"
"2018-06-29","auto","550"
"2018-06-30","auto","568"
"2018-07-01","auto","265"
"2018-07-02","auto","516"
"2018-07-03","auto","585"
"2018-07-04","auto","2160"
"2018-07-05","auto","1557"
"2018-07-06","auto","367"
"2018-07-07","auto","874"
"2018-07-08","auto","136"
"2018-07-09","auto","792"
"2018-07-10","auto","1031"
"2018-07-11","auto","1060"
"2018-07-12","auto","858"
"2018-07-13","auto","929"
"2018-07-14","auto","1978"
"2018-07-15","auto","564"
"2018-07-16","auto","2481"
"2018-07-17","auto","2796"
"2018-07-18","auto","2952"
"2018-07-19","auto","3268"
"2018-07-20","auto","572"
"2018-07-21","auto","891"
"2018-07-22","auto","1415"
"2018-07-23","auto","2788"
"2018-07-24","auto","1277"
"2018-07-25","auto","1506"
"2018-07-26","auto","737"
"2018-07-27","auto","2916"
"2018-07-28","auto","1151"
"2018-07-29","auto","523"
"2018-07-30","auto","2891"
"2018-07-31","auto","1993"
"2018-08-01","auto","248"
"2018-08-02","auto","1646"
"2018-08-03","auto","1547"
"2018-08-04","auto","754"
"2018-08-05","auto","1347"
"2018-08-06","auto","2992"
"2018-08-07","auto","3007"
"2018-08-08","auto","3919"
"2018-08-09","auto","1975"
"2018-08-10","auto","1735"
"2018-08-11","auto","848"
"2018-08-12","auto","1517"
"2018-08-13","auto","1653"
"2018-08-14","auto","5055"
"2018-08-15","auto","1017"
"2018-08-16","auto","3438"
"2018-08-17","auto","4431"
"2018-08-18","auto","815"
"2018-08-19","auto","1898"
"2018-08-20","auto","1823"
"2018-08-21","auto","919"
"2018-08-22","auto","690"
"2018-08-23","auto","799"
"2018-08-24","auto","433"
"2018-08-25","auto","203"
"2018-08-26","auto","202"
"2018-08-27","auto","343"
"2018-08-28","auto","124"
"2016-10-04","bed_bath_table","160"
"2016-10-05","bed_bath_table","170"
"2016-10-06","bed_bath_table","60"
"2016-10-09","bed_bath_table","89"
"2017-01-08","bed_bath_table","69"
"2017-01-10","bed_bath_table","115"
"2017-01-13","bed_bath_table","70"
"2017-01-14","bed_bath_table","66"
"2017-01-15","bed_bath_table","49"
"2017-01-17","bed_bath_table","49"
"2017-01-18","bed_bath_table","69"
"2017-01-19","bed_bath_table","289"
"2017-01-20","bed_bath_table","125"
"2017-01-21","bed_bath_table","420"
"2017-01-22","bed_bath_table","149"
"2017-01-23","bed_bath_table","230"
"2017-01-24","bed_bath_table","90"
"2017-01-25","bed_bath_table","180"
"2017-01-26","bed_bath_table","292"
"2017-01-27","bed_bath_table","155"
"2017-01-28","bed_bath_table","119"
"2017-01-29","bed_bath_table","270"
"2017-01-30","bed_bath_table","706"
"2017-01-31","bed_bath_table","449"
"2017-02-01","bed_bath_table","206"
"2017-02-02","bed_bath_table","110"
"2017-02-03","bed_bath_table","192"
"2017-02-04","bed_bath_table","310"
"2017-02-05","bed_bath_table","1184"
"2017-02-06","bed_bath_table","955"
"2017-02-07","bed_bath_table","667"
"2017-02-08","bed_bath_table","385"
"2017-02-09","bed_bath_table","846"
"2017-02-10","bed_bath_table","946"
"2017-02-11","bed_bath_table","103"
"2017-02-12","bed_bath_table","664"
"2017-02-13","bed_bath_table","618"
"2017-02-14","bed_bath_table","1577"
"2017-02-15","bed_bath_table","682"
"2017-02-16","bed_bath_table","570"
"2017-02-17","bed_bath_table","762"
"2017-02-18","bed_bath_table","583"
"2017-02-19","bed_bath_table","194"
"2017-02-20","bed_bath_table","496"
"2017-02-21","bed_bath_table","501"
"2017-02-22","bed_bath_table","659"
"2017-02-23","bed_bath_table","290"
"2017-02-24","bed_bath_table","782"
"2017-02-25","bed_bath_table","419"
"2017-02-26","bed_bath_table","180"
"2017-02-27","bed_bath_table","856"
"2017-02-28","bed_bath_table","545"
"2017-03-01","bed_bath_table","1831"
"2017-03-02","bed_bath_table","319"
"2017-03-03","bed_bath_table","612"
"2017-03-04","bed_bath_table","562"
"2017-03-05","bed_bath_table","663"
"2017-03-06","bed_bath_table","549"
"2017-03-07","bed_bath_table","1319"
"2017-03-08","bed_bath_table","810"
"2017-03-09","bed_bath_table","1740"
"2017-03-10","bed_bath_table","603"
"2017-03-11","bed_bath_table","1514"
"2017-03-12","bed_bath_table","427"
"2017-03-13","bed_bath_table","817"
"2017-03-14","bed_bath_table","906"
"2017-03-15","bed_bath_table","835"
"2017-03-16","bed_bath_table","812"
"2017-03-17","bed_bath_table","684"
"2017-03-18","bed_bath_table","752"
"2017-03-19","bed_bath_table","240"
"2017-03-20","bed_bath_table","879"
"2017-03-21","bed_bath_table","418"
"2017-03-22","bed_bath_table","2178"
"2017-03-23","bed_bath_table","1241"
"2017-03-24","bed_bath_table","872"
"2017-03-25","bed_bath_table","308"
"2017-03-26","bed_bath_table","505"
"2017-03-27","bed_bath_table","944"
"2017-03-28","bed_bath_table","557"
"2017-03-29","bed_bath_table","1223"
"2017-03-30","bed_bath_table","391"
"2017-03-31","bed_bath_table","261"
"2017-04-01","bed_bath_table","1007"
"2017-04-02","bed_bath_table","1663"
"2017-04-03","bed_bath_table","1083"
"2017-04-04","bed_bath_table","1346"
"2017-04-05","bed_bath_table","912"
"2017-04-06","bed_bath_table","1265"
"2017-04-07","bed_bath_table","686"
"2017-04-08","bed_bath_table","264"
"2017-04-09","bed_bath_table","283"
"2017-04-10","bed_bath_table","744"
"2017-04-11","bed_bath_table","457"
"2017-04-12","bed_bath_table","185"
"2017-04-13","bed_bath_table","296"
"2017-04-14","bed_bath_table","128"
"2017-04-15","bed_bath_table","395"
"2017-04-16","bed_bath_table","463"
"2017-04-17","bed_bath_table","424"
"2017-04-18","bed_bath_table","1739"
"2017-04-19","bed_bath_table","1025"
"2017-04-20","bed_bath_table","1150"
"2017-04-21","bed_bath_table","666"
"2017-04-22","bed_bath_table","677"
"2017-04-23","bed_bath_table","705"
"2017-04-24","bed_bath_table","1099"
"2017-04-25","bed_bath_table","674"
"2017-04-26","bed_bath_table","2751"
"2017-04-27","bed_bath_table","310"
"2017-04-28","bed_bath_table","577"
"2017-04-29","bed_bath_table","796"
"2017-04-30","bed_bath_table","578"
"2017-05-01","bed_bath_table","827"
"2017-05-02","bed_bath_table","1138"
"2017-05-03","bed_bath_table","1138"
"2017-05-04","bed_bath_table","569"
"2017-05-05","bed_bath_table","745"
"2017-05-06","bed_bath_table","592"
"2017-05-07","bed_bath_table","677"
"2017-05-08","bed_bath_table","1143"
"2017-05-09","bed_bath_table","1421"
"2017-05-10","bed_bath_table","891"
"2017-05-11","bed_bath_table","842"
"2017-05-12","bed_bath_table","1146"
"2017-05-13","bed_bath_table","869"
"2017-05-14","bed_bath_table","1585"
"2017-05-15","bed_bath_table","775"
"2017-05-16","bed_bath_table","1153"
"2017-05-17","bed_bath_table","497"
"2017-05-18","bed_bath_table","601"
"2017-05-19","bed_bath_table","1075"
"2017-05-20","bed_bath_table","732"
"2017-05-21","bed_bath_table","1974"
"2017-05-22","bed_bath_table","2112"
"2017-05-23","bed_bath_table","1298"
"2017-05-24","bed_bath_table","844"
"2017-05-25","bed_bath_table","753"
"2017-05-26","bed_bath_table","1622"
"2017-05-27","bed_bath_table","1291"
"2017-05-28","bed_bath_table","1990"
"2017-05-29","bed_bath_table","1358"
"2017-05-30","bed_bath_table","605"
"2017-05-31","bed_bath_table","1083"
"2017-06-01","bed_bath_table","937"
"2017-06-02","bed_bath_table","1246"
"2017-06-03","bed_bath_table","495"
"2017-06-04","bed_bath_table","778"
"2017-06-05","bed_bath_table","1840"
"2017-06-06","bed_bath_table","2380"
"2017-06-07","bed_bath_table","847"
"2017-06-08","bed_bath_table","1510"
"2017-06-09","bed_bath_table","587"
"2017-06-10","bed_bath_table","490"
"2017-06-11","bed_bath_table","992"
"2017-06-12","bed_bath_table","1824"
"2017-06-13","bed_bath_table","804"
"2017-06-14","bed_bath_table","1881"
"2017-06-15","bed_bath_table","1850"
"2017-06-16","bed_bath_table","1085"
"2017-06-17","bed_bath_table","794"
"2017-06-18","bed_bath_table","705"
"2017-06-19","bed_bath_table","1431"
"2017-06-20","bed_bath_table","697"
"2017-06-21","bed_bath_table","210"
"2017-06-22","bed_bath_table","771"
"2017-06-23","bed_bath_table","1260"
"2017-06-24","bed_bath_table","1390"
"2017-06-25","bed_bath_table","959"
"2017-06-26","bed_bath_table","468"
"2017-06-27","bed_bath_table","2174"
"2017-06-28","bed_bath_table","1907"
"2017-06-29","bed_bath_table","1836"
"2017-06-30","bed_bath_table","965"
"2017-07-01","bed_bath_table","772"
"2017-07-02","bed_bath_table","1775"
"2017-07-03","bed_bath_table","1784"
"2017-07-04","bed_bath_table","2222"
"2017-07-05","bed_bath_table","2347"
"2017-07-06","bed_bath_table","2360"
"2017-07-07","bed_bath_table","2167"
"2017-07-08","bed_bath_table","1343"
"2017-07-09","bed_bath_table","770"
"2017-07-10","bed_bath_table","2246"
"2017-07-11","bed_bath_table","2220"
"2017-07-12","bed_bath_table","2854"
"2017-07-13","bed_bath_table","2744"
"2017-07-14","bed_bath_table","2201"
"2017-07-15","bed_bath_table","1811"
"2017-07-16","bed_bath_table","1955"
"2017-07-17","bed_bath_table","3231"
"2017-07-18","bed_bath_table","3583"
"2017-07-19","bed_bath_table","2972"
"2017-07-20","bed_bath_table","3024"
"2017-07-21","bed_bath_table","2905"
"2017-07-22","bed_bath_table","2223"
"2017-07-23","bed_bath_table","1165"
"2017-07-24","bed_bath_table","2029"
"2017-07-25","bed_bath_table","2196"
"2017-07-26","bed_bath_table","1318"
"2017-07-27","bed_bath_table","1351"
"2017-07-28","bed_bath_table","1748"
"2017-07-29","bed_bath_table","2175"
"2017-07-30","bed_bath_table","1318"
"2017-07-31","bed_bath_table","1079"
"2017-08-01","bed_bath_table","1356"
"2017-08-02","bed_bath_table","3065"
"2017-08-03","bed_bath_table","2026"
"2017-08-04","bed_bath_table","1601"
"2017-08-05","bed_bath_table","886"
"2017-08-06","bed_bath_table","832"
"2017-08-07","bed_bath_table","1354"
"2017-08-08","bed_bath_table","3849"
"2017-08-09","bed_bath_table","1865"
"2017-08-10","bed_bath_table","2497"
"2017-08-11","bed_bath_table","2823"
"2017-08-12","bed_bath_table","1493"
"2017-08-13","bed_bath_table","1514"
"2017-08-14","bed_bath_table","2209"
"2017-08-15","bed_bath_table","3056"
"2017-08-16","bed_bath_table","2947"
"2017-08-17","bed_bath_table","2631"
"2017-08-18","bed_bath_table","1313"
"2017-08-19","bed_bath_table","1593"
"2017-08-20","bed_bath_table","1589"
"2017-08-21","bed_bath_table","2358"
"2017-08-22","bed_bath_table","581"
"2017-08-23","bed_bath_table","768"
"2017-08-24","bed_bath_table","1350"
"2017-08-25","bed_bath_table","2651"
"2017-08-26","bed_bath_table","1798"
"2017-08-27","bed_bath_table","849"
"2017-08-28","bed_bath_table","1241"
"2017-08-29","bed_bath_table","1836"
"2017-08-30","bed_bath_table","1952"
"2017-08-31","bed_bath_table","1252"
"2017-09-01","bed_bath_table","724"
"2017-09-02","bed_bath_table","1451"
"2017-09-03","bed_bath_table","2166"
"2017-09-04","bed_bath_table","1531"
"2017-09-05","bed_bath_table","2385"
"2017-09-06","bed_bath_table","1659"
"2017-09-07","bed_bath_table","844"
"2017-09-08","bed_bath_table","752"
"2017-09-09","bed_bath_table","1347"
"2017-09-10","bed_bath_table","1218"
"2017-09-11","bed_bath_table","2017"
"2017-09-12","bed_bath_table","2031"
"2017-09-13","bed_bath_table","1842"
"2017-09-14","bed_bath_table","2013"
"2017-09-15","bed_bath_table","2602"
"2017-09-16","bed_bath_table","2718"
"2017-09-17","bed_bath_table","2371"
"2017-09-18","bed_bath_table","2838"
"2017-09-19","bed_bath_table","1495"
"2017-09-20","bed_bath_table","3424"
"2017-09-21","bed_bath_table","2956"
"2017-09-22","bed_bath_table","1597"
"2017-09-23","bed_bath_table","661"
"2017-09-24","bed_bath_table","1618"
"2017-09-25","bed_bath_table","1455"
"2017-09-26","bed_bath_table","2013"
"2017-09-27","bed_bath_table","1335"
"2017-09-28","bed_bath_table","1225"
"2017-09-29","bed_bath_table","1756"
"2017-09-30","bed_bath_table","430"
"2017-10-01","bed_bath_table","2154"
"2017-10-02","bed_bath_table","1172"
"2017-10-03","bed_bath_table","1564"
"2017-10-04","bed_bath_table","1099"
"2017-10-05","bed_bath_table","2085"
"2017-10-06","bed_bath_table","856"
"2017-10-07","bed_bath_table","431"
"2017-10-08","bed_bath_table","565"
"2017-10-09","bed_bath_table","1917"
"2017-10-10","bed_bath_table","1171"
"2017-10-11","bed_bath_table","1301"
"2017-10-12","bed_bath_table","1196"
"2017-10-13","bed_bath_table","1211"
"2017-10-14","bed_bath_table","966"
"2017-10-15","bed_bath_table","2209"
"2017-10-16","bed_bath_table","2175"
"2017-10-17","bed_bath_table","2299"
"2017-10-18","bed_bath_table","1254"
"2017-10-19","bed_bath_table","2207"
"2017-10-20","bed_bath_table","804"
"2017-10-21","bed_bath_table","450"
